#,STATE,STATE ABBREVIATION,DISTRICT,FEC ID,INCUMBENT INDICATOR,FIRST NAME,LAST NAME,LAST NAME; FIRST,TOTAL VOTES,PARTY,PRIMARY,PRIMARY %,RUNOFF,RUNOFF %,GENERAL,GENERAL %,GE RUNOFF,GE RUNOFF %,COMBINED GE PARTY TOTALS (NY; SC),COMBINED % (NY; SC),Notes (See Endnotes Tab)
254,California,CA,9,,,,,,District Votes:,,107542,,,,193686,,,,,,
255,California,CA,10,H6CA10088,(I),Ellen O.,Tauscher,Tauscher; Ellen O.,,DEM,60669,1,,,130859,0.664333073,,,,,
256,California,CA,10,,,,,,Party Votes:,DEM,60669,,,,,,,,,,
257,California,CA,10,H6CA10138,,Darcy,Linn,Linn; Darcy,,REP,33198,1,,,66069,0.335413092,,,,,
258,California,CA,10,,,,,,Party Votes:,REP,33198,,,,,,,,,,
259,California,CA,10,H4CA10067,,Jeff,Ketelson,Ketelson; Jeff,,W,,,,,50,0.000253835,,,,,
260,California,CA,10,,,,,,District Votes:,,93867,,,,196978,,,,,,
261,California,CA,11,H4CA11081,,Jerry ,McNerney,McNerney; Jerry ,,DEM,23598,0.527541805,,,109868,0.532657177,,,,,
262,California,CA,11,H6CA11110,,Steve,Filson,Filson; Steve,,DEM,12744,0.284896718,,,,,,,,,
263,California,CA,11,H6CA11128,,Steve,Thomas,Thomas; Steve,,DEM,8390,0.187561477,,,,,,,,,
264,California,CA,11,,,,,,Party Votes:,DEM,44732,,,,,,,,,,
265,California,CA,11,H2CA11051,(I),Richard W.,Pombo,Pombo; Richard W.,,REP,35493,0.623910139,,,96396,0.467342823,,,,,
266,California,CA,11,H6CA11144,,"Paul N. ""Pete;"" Jr.",Mc Closkey,"Mc Closkey; Paul N. ""Pete;"" Jr.",,REP,18132,0.318731543,,,,,,,,,
267,California,CA,11,H2CA11119,,Thomas (Tom) A.,Benigno,Benigno; Thomas (Tom) A.,,REP,3263,0.057358318,,,,,,,,,
268,California,CA,11,,,,,,Party Votes:,REP,56888,,,,,,,,,,
269,California,CA,11,H6CA11151,,Dina,Padilla,Padilla; Dina,,W(PAF),1,1,,,,,,,,,
270,California,CA,11,,,,,,Party Votes:,PAF,1,,,,,,,,,,
271,California,CA,11,,,,,,District Votes:,,101621,,,,206264,,,,,,
272,California,CA,12,H0CA11022,(I),Tom ,Lantos,Lantos; Tom ,,DEM,61510,0.83252125,,,138650,0.760459402,,,,,
273,California,CA,12,H6CA12167,,Kevin ,Hearle,Hearle; Kevin ,,DEM,6973,0.094377673,,,,,,,,,
274,California,CA,12,H6CA12159,,Robert M.,Barrows,Barrows; Robert M.,,DEM,5401,0.073101077,,,,,,,,,
275,California,CA,12,,,,,,Party Votes:,DEM,73884,,,,,,,,,,
276,California,CA,12,H8CA12148,,Mike,Moloney,Moloney; Mike,,REP,8068,0.42090985,,,43674,0.239540598,,,,,
277,California,CA,12,H4CA05075,,Mike ,Garza,Garza; Mike ,,REP,7098,0.370304674,,,,,,,,,
278,California,CA,12,H4CA12063,,Chris ,Huskins,Huskins; Chris ,,REP,4002,0.208785476,,,,,,,,,
279,California,CA,12,,,,,,Party Votes:,REP,19168,,,,,,,,,,
280,California,CA,12,H4CA12097,,Harland,Harrison,Harrison; Harland,,W(LBT),30,1,,,,,,,,,
281,California,CA,12,,,,,,Party Votes:,LBT,30,,,,,,,,,,
282,California,CA,12,,,,,,District Votes:,,93082,,,,182324,,,,,,
283,California,CA,13,H6CA09023,(I),Fortney Pete,Stark,Stark; Fortney Pete,,DEM,54654,1,,,110756,0.748872526,,,,,
284,California,CA,13,,,,,,Party Votes:,DEM,54654,,,,,,,,,,
285,California,CA,13,H4CA13079,,George I.,Bruno,Bruno; George I.,,REP,15788,1,,,37141,0.251127474,,,,,
286,California,CA,13,,,,,,Party Votes:,REP,15788,,,,,,,,,,
287,California,CA,13,,,,,,District Votes:,,70442,,,,147897,,,,,,
288,California,CA,14,H8CA12098,(I),Anna G.,Eshoo,Eshoo; Anna G.,,DEM,65255,1,,,141153,0.710829661,,,,,
289,California,CA,14,,,,,,Party Votes:,DEM,65255,,,,,,,,,,
290,California,CA,14,H6CA14106,,Rob ,Smith,Smith; Rob ,,REP,28011,1,,,48097,0.242210752,,,,,
291,California,CA,14,,,,,,Party Votes:,REP,28011,,,,,,,,,,
292,California,CA,14,H4CA14085,,Brian ,Holtz,Holtz; Brian ,,LBT,676,1,,,4692,0.023628352,,,,,
293,California,CA,14,,,,,,Party Votes:,LBT,676,,,,,,,,,,
294,California,CA,14,H6CA14098,,Carol ,Brouillet,Brouillet; Carol ,,GRE,1134,1,,,4633,0.023331235,,,,,
295,California,CA,14,,,,,,Party Votes:,GRE,1134,,,,,,,,,,
296,California,CA,14,,,,,,District Votes:,,95076,,,,198575,,,,,,
297,California,CA,15,H0CA15148,(I),Mike ,Honda,Honda; Mike ,,DEM,49400,1,,,115532,0.723349904,,,,,
298,California,CA,15,,,,,,Party Votes:,DEM,49400,,,,,,,,,,
299,California,CA,15,H4CA15058,,Raymond L.,Chukwu,Chukwu; Raymond L.,,REP,23693,1,,,44186,0.276650096,,,,,
300,California,CA,15,,,,,,Party Votes:,REP,23693,,,,,,,,,,
301,California,CA,15,,,,,,District Votes:,,73093,,,,159718,,,,,,
302,California,CA,16,H4CA16049,(I),Zoe ,Lofgren,Lofgren; Zoe ,,DEM,46286,1,,,98929,0.727103683,,,,,
303,California,CA,16,,,,,,Party Votes:,DEM,46286,,,,,,,,,,
304,California,CA,16,H6CA16127,,Charel ,Winston,Winston; Charel ,,REP,19886,1,,,37130,0.272896317,,,,,
305,California,CA,16,,,,,,Party Votes:,REP,19886,,,,,,,,,,
306,California,CA,16,,,,,,District Votes:,,66172,,,,136059,,,,,,
307,California,CA,17,H4CA17021,(I),Sam ,Farr,Farr; Sam ,,DEM,54998,1,,,120750,0.758037076,,,,,
308,California,CA,17,,,,,,Party Votes:,DEM,54998,,,,,,,,,,
309,California,CA,17,H6CA17133,,Anthony R.,De Maio,De Maio; Anthony R.,,REP,23703,1,,,35932,0.225571745,,,,,
310,California,CA,17,,,,,,Party Votes:,REP,23703,,,,,,,,,,
311,California,CA,17,,,Jeff Edward,Taylor,Taylor; Jeff Edward,,W,,,,,2611,0.016391179,,,,,
312,California,CA,17,,,,,,District Votes:,,78701,,,,159293,,,,,,
313,California,CA,18,H2CA18056,(I),Dennis A.,Cardoza,Cardoza; Dennis A.,,DEM,31088,1,,,71182,0.654769899,,,,,
314,California,CA,18,,,,,,Party Votes:,DEM,31088,,,,,,,,,,
315,California,CA,18,H6CA18107,,John A.,Kanno,Kanno; John A.,,REP,19851,1,,,37531,0.345230101,,,,,
316,California,CA,18,,,,,,Party Votes:,REP,19851,,,,,,,,,,
317,California,CA,18,,,,,,District Votes:,,50939,,,,108713,,,,,,
318,California,CA,19,H2CA19054,(I),George P.,Radanovich,Radanovich; George P.,,REP,54722,1,,,110246,0.605767223,,,,,
319,California,CA,19,,,,,,Party Votes:,REP,54722,,,,,,,,,,
320,California,CA,19,H6CA19113,,T. J. ,Cox,Cox; T. J. ,,DEM,35278,1,,,71748,0.394232777,,,,,
321,California,CA,19,,,,,,Party Votes:,DEM,35278,,,,,,,,,,
322,California,CA,19,,,,,,District Votes:,,90000,,,,181994,,,,,,
323,California,CA,20,H4CA20082,(I),Jim ,Costa,Costa; Jim ,,DEM,24356,1,,,61120,1,,,,,
324,California,CA,20,,,,,,Party Votes:,DEM,24356,,,,,,,,,,
325,California,CA,20,H6CA20137,,Jim,Lopez,Lopez; Jim,,W(REP),472,1,,,,,,,,,
326,California,CA,20,,,,,,Party Votes:,REP,472,,,,,,,,,,
327,California,CA,20,,,,,,District Votes:,,24828,,,,61120,,,,,,
328,California,CA,21,H8CA20059,(I),Devin G.,Nunes,Nunes; Devin G.,,REP,43364,1,,,95214,0.66741436,,,,,
329,California,CA,21,,,,,,Party Votes:,REP,43364,,,,,,,,,,
330,California,CA,21,H6CA21176,,Steven ,Haze,Haze; Steven ,,DEM,24927,1,,,42718,0.299437127,,,,,
331,California,CA,21,,,,,,Party Votes:,DEM,24927,,,,,,,,,,
332,California,CA,21,H6CA21184,,John Roger,Miller,Miller; John Roger,,GRE,239,1,,,4729,0.033148513,,,,,
333,California,CA,21,,,,,,Party Votes:,GRE,239,,,,,,,,,,
334,California,CA,21,,,,,,District Votes:,,68530,,,,142661,,,,,,
335,California,CA,22,H6CA22125,,Kevin ,McCarthy,McCarthy; Kevin ,,REP,63399,0.856384488,,,133278,0.70703009,,,,,
336,California,CA,22,H6CA22158,,Steve W.,Nichols,Nichols; Steve W.,,REP,5995,0.08097959,,,,,,,,,
337,California,CA,22,H6CA22141,,David W.,Evans,Evans; David W.,,REP,4637,0.062635923,,,,,,,,,
338,California,CA,22,,,,,,Party Votes:,REP,74031,,,,,,,,,,
339,California,CA,22,H6CA22133,,Sharon ,Beery,Beery; Sharon ,,DEM,31966,1,,,55226,0.29296991,,,,,
340,California,CA,22,,,,,,Party Votes:,DEM,31966,,,,,,,,,,
341,California,CA,22,,,,,,District Votes:,,105997,,,,188504,,,,,,
342,California,CA,23,H8CA22089,(I),Lois ,Capps,Capps; Lois ,,DEM,53503,1,,,114661,0.651664384,,,,,
343,California,CA,23,,,,,,Party Votes:,DEM,53503,,,,,,,,,,
344,California,CA,23,H6CA00139,,Victor D.,Tognazzini,Tognazzini; Victor D.,,REP,21444,0.596395595,,,61272,0.348233315,,,,,
345,California,CA,23,H6CA23180,,Will,Levison,Levison; Will,,REP,14512,0.403604405,,,,,,,,,
346,California,CA,23,,,,,,Party Votes:,REP,35956,,,,,,,,,,
347,California,CA,23,H6CA23198,,H. A.; Jr.,Gardner,Gardner; H. A.; Jr.,,W,,,,,18,0.000102301,,,,,
348,California,CA,23,,,,,,District Votes:,,89459,,,,175951,,,,,,
349,California,CA,24,H6CA21028,(I),Elton ,Gallegy,Gallegy; Elton ,,REP,51923,0.800959492,,,129812,0.620243488,,,,,
350,California,CA,24,H6CA24279,,Michael ,Tenenbaum,Tenenbaum; Michael ,,REP,12903,0.199040508,,,,,,,,,
351,California,CA,24,,,,,,Party Votes:,REP,64826,,,,,,,,,,
352,California,CA,24,H6CA24253,,Jill M.,Martinez,Martinez; Jill M.,,DEM,36619,1,,,79461,0.37966573,,,,,
353,California,CA,24,,,,,,Party Votes:,DEM,36619,,,,,,,,,,
354,California,CA,24,H6CA24261,,Michael Kurt,Stettler,Stettler; Michael Kurt,,W,,,,,16,7.64E-05,,,,,
355,California,CA,24,,,Henry,Nicolle,Nicolle; Henry,,W,,,,,3,1.43E-05,,,,,
356,California,CA,24,,,,,,District Votes:,,101445,,,,209292,,,,,,
357,California,CA,25,H2CA25036,(I),"Howard P. ""Buck""",McKeon,"McKeon; Howard P. ""Buck""",,REP,36291,1,,,93987,0.59951012,,,,,
358,California,CA,25,,,,,,Party Votes:,REP,36291,,,,,,,,,,
359,California,CA,25,H6CA25136,,Robert,Rodriguez,Rodriguez; Robert,,DEM,23203,1,,,55913,0.356649423,,,,,
360,California,CA,25,,,,,,Party Votes:,DEM,23203,,,,,,,,,,
361,California,CA,25,H6CA25144,,David W.,Erickson,Erickson; David W.,,LBT,316,1,,,6873,0.043840457,,,,,
362,California,CA,25,,,,,,Party Votes:,LBT,316,,,,,,,,,,
363,California,CA,25,,,,,,District Votes:,,59810,,,,156773,,,,,,
364,California,CA,26,H8CA35032,(I),David ,Dreier,Dreier; David ,,REP,29569,0.64871328,,,102028,0.569530657,,,,,
365,California,CA,26,H4CA26113,,Sonny ,Sardo,Sardo; Sonny ,,REP,12186,0.267348237,,,,,,,,,
366,California,CA,26,H6CA26191,,Melvin C. (Mel),Milton,Milton; Melvin C. (Mel),,REP,3826,0.083938483,,,,,,,,,
367,California,CA,26,,,,,,Party Votes:,REP,45581,,,,,,,,,,
368,California,CA,26,H4CA26097,,Cynthia Rodriguez,Matthews,Matthews; Cynthia Rodriguez,,DEM,14380,0.470349655,,,67878,0.378901889,,,,,
369,California,CA,26,H6CA26183,,Russ ,Warner,Warner; Russ ,,DEM,11498,0.376083472,,,,,,,,,
370,California,CA,26,H6CA26225,,Hoyt ,Hilsman,Hilsman; Hoyt ,,DEM,4695,0.153566873,,,,,,,,,
371,California,CA,26,,,,,,Party Votes:,DEM,30573,,,,,,,,,,
372,California,CA,26,H6CA26217,,Ted ,Brown,Brown; Ted ,,LBT,305,1,,,5887,0.032861832,,,,,
373,California,CA,26,,,,,,Party Votes:,LBT,305,,,,,,,,,,
374,California,CA,26,H6CA26209,,Elliot ,Graham,Graham; Elliot ,,AIP,451,1,,,3351,0.018705622,,,,,
375,California,CA,26,,,,,,Party Votes:,AIP,451,,,,,,,,,,
376,California,CA,26,,,,,,District Votes:,,76910,,,,179144,,,,,,
377,California,CA,27,H6CA24113,(I),Brad ,Sherman,Sherman; Brad ,,DEM,35563,1,,,92650,0.687702265,,,,,
378,California,CA,27,,,,,,Party Votes:,DEM,35563,,,,,,,,,,
379,California,CA,27,H6CA27272,,Peter ,Hankwitz,Hankwitz; Peter ,,REP,17065,1,,,42074,0.312297735,,,,,
380,California,CA,27,,,,,,Party Votes:,REP,17065,,,,,,,,,,
381,California,CA,27,,,,,,District Votes:,,52628,,,,134724,,,,,,
382,California,CA,28,H2CA26026,(I),Howard L.,Berman,Berman; Howard L.,,DEM,31048,0.804456536,,,79866,0.739212528,,,,,
383,California,CA,28,H4CA28069,,Charles R.; Jr.,Coleman,Coleman; Charles R.; Jr.,,DEM,7547,0.195543464,,,,,,,,,
384,California,CA,28,,,,,,Party Votes:,DEM,38595,,,,,,,,,,
385,California,CA,28,H6CA28148,,Stanley Kimmel,Kesselman,Kesselman; Stanley Kimmel,,REP,8632,1,,,20629,0.190935007,,,,,
386,California,CA,28,,,,,,Party Votes:,REP,8632,,,,,,,,,,
387,California,CA,28,H6CA28130,,Byron ,De Lear,De Lear; Byron ,,GRE,190,1,,,3868,0.035800892,,,,,
388,California,CA,28,,,,,,Party Votes:,GRE,190,,,,,,,,,,
389,California,CA,28,H2CA28105,,Kelley L.,Ross,Ross; Kelley L.,,LBT,163,1,,,3679,0.034051573,,,,,
390,California,CA,28,,,,,,Party Votes:,LBT,163,,,,,,,,,,
391,California,CA,28,,,,,,District Votes:,,47580,,,,108042,,,,,,
392,California,CA,29,H0CA27085,(I),Adam,Schiff,Schiff; Adam,,DEM,33750,0.826152942,,,91014,0.634668489,,,,,
393,California,CA,29,H6CA29161,,Bob ,Mc Closkey,Mc Closkey; Bob ,,DEM,7102,0.173847058,,,,,,,,,
394,California,CA,29,,,,,,Party Votes:,DEM,40852,,,,,,,,,,
395,California,CA,29,H4CA29109,,William J.,Bodell,Bodell; William J.,,REP,19281,1,,,39321,0.274197372,,,,,
396,California,CA,29,,,,,,Party Votes:,REP,19281,,,,,,,,,,
397,California,CA,29,H6CA29179,,William M.,Paparian,Paparian; William M.,,GRE,423,1,,,8197,0.057160191,,,,,
398,California,CA,29,,,,,,Party Votes:,GRE,423,,,,,,,,,,
399,California,CA,29,H6CA29195,,Lynda L.,Llamas,Llamas; Lynda L.,,PAF,64,1,,,2599,0.018123623,,,,,
400,California,CA,29,,,,,,Party Votes:,PAF,64,,,,,,,,,,
401,California,CA,29,H6CA29187,,Jim ,Keller,Keller; Jim ,,LBT,215,1,,,2258,0.015745725,,,,,
402,California,CA,29,,,,,,Party Votes:,LBT,215,,,,,,,,,,
403,California,CA,29,,,John,Burton,Burton; John,,W,,,,,15,0.0001046,,,,,
404,California,CA,29,,,,,,District Votes:,,60835,,,,143404,,,,,,
405,California,CA,30,H6CA24048,(I),Henry A.,Waxman,Waxman; Henry A.,,DEM,59955,1,,,151284,0.714500269,,,,,
406,California,CA,30,,,,,,Party Votes:,DEM,59955,,,,,,,,,,
407,California,CA,30,H6CA30151,,David Nelson,Jones,Jones; David Nelson,,REP,20660,1,,,55904,0.264029395,,,,,
408,California,CA,30,,,,,,Party Votes:,REP,20660,,,,,,,,,,
409,California,CA,30,H6CA30169,,Adele M.,Cannon,Cannon; Adele M.,,PAF,64,1,,,4546,0.021470335,,,,,
410,California,CA,30,,,,,,Party Votes:,PAF,64,,,,,,,,,,
411,California,CA,30,,,,,,District Votes:,,80679,,,,211734,,,,,,
412,California,CA,31,H2CA30143,(I),Xavier ,Becerra,Becerra; Xavier ,,DEM,26904,0.892900999,,,64952,1,,,,,
413,California,CA,31,H6CA31126,,Sal ,Genovese,Genovese; Sal ,,DEM,3227,0.107099001,,,,,,,,,
414,California,CA,31,,,,,,Party Votes:,DEM,30131,,,,,,,,,,
415,California,CA,31,,,,,,District Votes:,,30131,,,,64952,,,,,,
416,California,CA,32,H0CA31087,(I),Hilda L.,Solis,Solis; Hilda L.,,DEM,30355,1,,,76059,0.829559584,,,,,
417,California,CA,32,,,,,,Party Votes:,DEM,30355,,,,,,,,,,
418,California,CA,32,H4CA32095,,Leland ,Faegre,Faegre; Leland ,,LBT,98,1,,,15627,0.170440416,,,,,
419,California,CA,32,,,,,,Party Votes:,LBT,98,,,,,,,,,,
420,California,CA,32,,,,,,District Votes:,,30453,,,,91686,,,,,,
421,California,CA,33,H2CA32099,(I),Diane E.,Watson,Watson; Diane E.,,DEM,47461,0.908605341,,,113715,1,,,,,
422,California,CA,33,H0CA32085,,Mervin L.,Evans,Evans; Mervin L.,,DEM,4774,0.091394659,,,,,,,,,
423,California,CA,33,,,,,,Party Votes:,DEM,52235,,,,,,,,,,
424,California,CA,33,,,,,,District Votes:,,52235,,,,113715,,,,,,
425,California,CA,34,H2CA33048,(I),Lucille ,Roybal-Allard,Roybal-Allard; Lucille ,,DEM,22173,1,,,57459,0.767973376,,,,,
426,California,CA,34,,,,,,Party Votes:,DEM,22173,,,,,,,,,,
427,California,CA,34,H6CA34211,,Wayne ,Miller,Miller; Wayne ,,REP,5927,1,,,17359,0.232013259,,,,,
428,California,CA,34,,,,,,Party Votes:,REP,5927,,,,,,,,,,
429,California,CA,34,,,Naomi,Crane,Crane; Naomi,,W,,,,,1,1.34E-05,,,,,
430,California,CA,34,,,,,,District Votes:,,28100,,,,74819,,,,,,
431,California,CA,35,H4CA23011,(I),Maxine ,Waters,Waters; Maxine ,,DEM,34338,0.86111947,,,82498,0.837492132,,,,,
432,California,CA,35,H0CA35096,,Carl ,McGill,McGill; Carl ,,DEM,5538,0.13888053,,,,,,,,,
433,California,CA,35,,,,,,Party Votes:,DEM,39876,,,,,,,,,,
434,California,CA,35,H6CA35093,,Gordon Michael,Mego,Mego; Gordon Michael,,AIP,237,1,,,8343,0.084695349,,,,,
435,California,CA,35,,,,,,Party Votes:,AIP,237,,,,,,,,,,
436,California,CA,35,H6CA35101,,Paul T.,Ireland,Ireland; Paul T.,,LBT,66,0.846153846,,,7665,0.077812519,,,,,
437,California,CA,35,H6CA35119,,Bob,Weber,Weber; Bob,,W(LBT),12,0.153846154,,,,,,,,,
438,California,CA,35,,,,,,Party Votes:,LBT,78,,,,,,,,,,
439,California,CA,35,,,,,,District Votes:,,40191,,,,98506,,,,,,
440,California,CA,36,H2CA27107,(I),Jane ,Harman,Harman; Jane ,,DEM,30333,0.624649918,,,105323,0.633891654,,,,,
441,California,CA,36,H6CA36117,,Marcy ,Winograd,Winograd; Marcy ,,DEM,18227,0.375350082,,,,,,,,,
442,California,CA,36,,,,,,Party Votes:,DEM,48560,,,,,,,,,,
443,California,CA,36,H6CA36125,,Brian ,Gibson,Gibson; Brian ,,REP,23881,1,,,53068,0.319392367,,,,,
444,California,CA,36,,,,,,Party Votes:,REP,23881,,,,,,,,,,
445,California,CA,36,H6CA36141,,James R.,Smith,Smith; James R.,,PAF,92,1,,,4592,0.027637178,,,,,
446,California,CA,36,,,,,,Party Votes:,PAF,92,,,,,,,,,,
447,California,CA,36,H6CA36133,,Mike ,Binkley,Binkley; Mike ,,LBT,307,1,,,3170,0.019078801,,,,,
448,California,CA,36,,,,,,Party Votes:,LBT,307,,,,,,,,,,
449,California,CA,36,,,,,,District Votes:,,72840,,,,166153,,,,,,
450,California,CA,37,H6CA37222,(I),Juanita ,Millender-McDonald,Millender-McDonald; Juanita ,,DEM,28480,0.757970937,,,80716,0.823952145,,,,,
451,California,CA,37,H6CA37305,,Peter ,Mathews,Mathews; Peter ,,DEM,9094,0.242029063,,,,,,,,,
452,California,CA,37,,,,,,Party Votes:,DEM,37574,,,,,,,,,,
453,California,CA,37,H2CA37254,,Herb ,Peters,Peters; Herb ,,LBT,141,1,,,17246,0.176047855,,,,,
454,California,CA,37,,,,,,Party Votes:,LBT,141,,,,,,,,,,
455,California,CA,37,,,,,,District Votes:,,37715,,,,97962,,,,,,
456,California,CA,38,H8CA34068,(I),Grace F.,Napolitano,Napolitano; Grace F.,,DEM,31123,1,,,75181,0.753309085,,,,,
457,California,CA,38,,,,,,Party Votes:,DEM,31123,,,,,,,,,,
458,California,CA,38,H6CA38105,,Sidney W.,Street,Street; Sidney W.,,REP,8427,1,,,24620,0.246690915,,,,,
459,California,CA,38,,,,,,Party Votes:,REP,8427,,,,,,,,,,
460,California,CA,38,,,,,,District Votes:,,39550,,,,99801,,,,,,
461,California,CA,39,H2CA39078,(I),Linda T.,Sanchez,Sanchez; Linda T.,,DEM,23893,0.777918864,,,72149,0.658696466,,,,,
462,California,CA,39,H6CA39111,,Kenneth L.,Graham,Graham; Kenneth L.,,DEM,5083,0.165494563,,,,,,,,,
463,California,CA,39,H6CA39103,,Frank ,Amador,Amador; Frank ,,DEM,1738,0.056586573,,,,,,,,,
464,California,CA,39,,,,,,Party Votes:,DEM,30714,,,,,,,,,,
465,California,CA,39,H6CA39129,,James L.,Andion,Andion; James L.,,REP,12870,1,,,37384,0.341303534,,,,,
466,California,CA,39,,,,,,Party Votes:,REP,12870,,,,,,,,,,
467,California,CA,39,,,,,,District Votes:,,43584,,,,109533,,,,,,
468,California,CA,40,H6CA39020,(I),Ed,Royce,Royce; Ed,,REP,44038,1,,,100995,0.667563405,,,,,
469,California,CA,40,,,,,,Party Votes:,REP,44038,,,,,,,,,,
470,California,CA,40,H6CA40267,,Florice Orea,Hoffman,Hoffman; Florice Orea,,DEM,13229,0.521956993,,,46418,0.306816755,,,,,
471,California,CA,40,H6CA40275,,Christina ,Avalos,Avalos; Christina ,,DEM,12116,0.478043007,,,,,,,,,
472,California,CA,40,,,,,,Party Votes:,DEM,25345,,,,,,,,,,
473,California,CA,40,H6CA40283,,Philip H.,Inman,Inman; Philip H.,,LBT,346,1,,,3876,0.02561984,,,,,
474,California,CA,40,,,,,,Party Votes:,LBT,346,,,,,,,,,,
475,California,CA,40,,,,,,District Votes:,,69729,,,,151289,,,,,,
476,California,CA,41,H8CA37079,(I),Jerry ,Lewis,Lewis; Jerry ,,REP,45119,1,,,109761,0.669094877,,,,,
477,California,CA,41,,,,,,Party Votes:,REP,45119,,,,,,,,,,
478,California,CA,41,H6CA41174,,Louie A.,Contreras,Contreras; Louie A.,,DEM,26466,1,,,54235,0.330612519,,,,,
479,California,CA,41,,,,,,Party Votes:,DEM,26466,,,,,,,,,,
480,California,CA,41,,,Carol,Petersen,Petersen; Carol,,W,,,,,48,0.000292604,,,,,
481,California,CA,41,,,,,,District Votes:,,71585,,,,164044,,,,,,
482,California,CA,42,H8CA41063,(I),Gary G.,Miller,Miller; Gary G.,,REP,43813,1,,,129720,1,,,,,
483,California,CA,42,,,,,,Party Votes:,REP,43813,,,,,,,,,,
484,California,CA,42,H6CA42164,,Mark,Hull-Richter,Hull-Richter; Mark,,W(DEM),273,1,,,,,,,,,
485,California,CA,42,,,,,,Party Votes:,DEM,273,,,,,,,,,,
486,California,CA,42,,,,,,District Votes:,,44086,,,,129720,,,,,,
487,California,CA,43,H6CA42099,(I),Joe ,Baca,Baca; Joe ,,DEM,20959,1,,,52791,0.644893721,,,,,
488,California,CA,43,,,,,,Party Votes:,DEM,20959,,,,,,,,,,
489,California,CA,43,H6CA43121,,Scott ,Folkens,Folkens; Scott ,,REP,10119,1,,,29069,0.355106279,,,,,
490,California,CA,43,,,,,,Party Votes:,REP,10119,,,,,,,,,,
491,California,CA,43,,,,,,District Votes:,,31078,,,,81860,,,,,,
492,California,CA,44,H2CA37023,(I),Ken ,Calvert,Calvert; Ken ,,REP,35444,1,,,89555,0.599768277,,,,,
493,California,CA,44,,,,,,Party Votes:,REP,35444,,,,,,,,,,
494,California,CA,44,H2CA44128,,Louis ,Vandenberg,Vandenberg; Louis ,,DEM,23592,1,,,55275,0.370188058,,,,,
495,California,CA,44,,,,,,Party Votes:,DEM,23592,,,,,,,,,,
496,California,CA,44,H4CA44140,,Kevin ,Akin,Akin; Kevin ,,PAF,54,1,,,4486,0.030043666,,,,,
497,California,CA,44,,,,,,Party Votes:,PAF,54,,,,,,,,,,
498,California,CA,44,,,,,,District Votes:,,59090,,,,149316,,,,,,
499,California,CA,45,H8CA44034,(I),Mary ,Bono,Bono; Mary ,,REP,42080,0.995669971,,,99638,0.606620355,,,,,
500,California,CA,45,H6CA45100,,John C.,Barker,Barker; John C.,,W(REP),183,0.004330029,,,,,,,,,
501,California,CA,45,,,,,,Party Votes:,REP,42263,,,,,,,,,,
502,California,CA,45,H6CA45084,,David,Roth,Roth; David,,DEM,22776,0.680795098,,,64613,0.393379645,,,,,
503,California,CA,45,H6CA45092,,Marty ,Schwimmer,Schwimmer; Marty ,,DEM,10679,0.319204902,,,,,,,,,
504,California,CA,45,,,,,,Party Votes:,DEM,33455,,,,,,,,,,
505,California,CA,45,,,,,,District Votes:,,75718,,,,164251,,,,,,
506,California,CA,46,H8CA42061,(I),Dana ,Rohrabacher,Rohrabacher; Dana ,,REP,53239,1,,,116176,0.595615528,,,,,
507,California,CA,46,,,,,,Party Votes:,REP,53239,,,,,,,,,,
508,California,CA,46,H4CA46061,,Jim,Brandt,Brandt; Jim,,DEM,31292,1,,,71573,0.366943174,,,,,
509,California,CA,46,,,,,,Party Votes:,DEM,31292,,,,,,,,,,
510,California,CA,46,H6CA46090,,Dennis ,Chang,Chang; Dennis ,,LBT,454,1,,,7303,0.037441298,,,,,
511,California,CA,46,,,,,,Party Votes:,LBT,454,,,,,,,,,,
512,California,CA,46,,,,,,District Votes:,,84985,,,,195052,,,,,,
513,California,CA,47,H6CA46033,(I),Loretta ,Sanchez,Sanchez; Loretta ,,DEM,19179,1,,,47134,0.623308957,,,,,
514,California,CA,47,,,,,,Party Votes:,DEM,19179,,,,,,,,,,
515,California,CA,47,H4CA46087,,Tan ,Nguyen,Nguyen; Tan ,,REP,9473,0.553944214,,,28485,0.376691043,,,,,
516,California,CA,47,H6CA47031,,"Rosemarie ""Rosie""",Avila,"Avila; Rosemarie ""Rosie""",,REP,6453,0.377346354,,,,,,,,,
517,California,CA,47,H6CA47049,,Angelita J.,Campos,Campos; Angelita J.,,REP,1175,0.068709432,,,,,,,,,
518,California,CA,47,,,,,,Party Votes:,REP,17101,,,,,,,,,,
519,California,CA,47,,,,,,District Votes:,,36280,,,,75619,,,,,,
520,California,CA,48,H6CA48039,(I),John ,Campbell,Campbell; John ,,REP,55483,1,,,120130,0.599071447,,,,,
521,California,CA,48,,,,,,Party Votes:,REP,55483,,,,,,,,,,
522,California,CA,48,H6CA48070,,Steve ,Young,Young; Steve ,,DEM,27812,1,,,74647,0.37225411,,,,,
523,California,CA,48,,,,,,Party Votes:,DEM,27812,,,,,,,,,,
524,California,CA,48,H4CA48026,,Bruce ,Cohen,Cohen; Bruce ,,LBT,481,1,,,5750,0.028674443,,,,,
525,California,CA,48,,,,,,Party Votes:,LBT,481,,,,,,,,,,
526,California,CA,48,,,,,,District Votes:,,83776,,,,200527,,,,,,
527,California,CA,49,H0CA48024,(I),Darrell ,Issa,Issa; Darrell ,,REP,47693,1,,,98831,0.632976168,,,,,
