name,State,District,CD_Name,year,MedianAge,Male,White,Black,Hispanic,ForeignBorn,Married,HSGrad,BachGrad,MedianIncome,Poverty,MedianEarningsHS,MedianEarningsBach,MedEarnDiff,Urbanicity,LFPR,Religiosity,Evangelical,Catholic,Veteran,Cluster,GOP_Candidate,GOP_Incumbent,GOP_Result,Dem_Candidate,Dem_Incumbent,Dem_Result,Total_Receipts_GOP,Total_Disbursement_GOP,COH_Ending_GOP,COH_Beginning_GOP,Debt_Owed_By_Committee_GOP,Individual_Itemized_Contribution_GOP,Individual_Unitemized_Contribution_GOP,Individual_Contribution_GOP,Other_Committee_Contribution_GOP,Party_Committee_Contribution_GOP,Total_Contribution_GOP,Transfer_From_Other_Authorized_Committee_GOP,Total_Loan_GOP,Offset_To_Operating_Expenditure_GOP,Other_Receipts_GOP,Operating_Expenditure_GOP,Transfer_To_Other_Authorized_Committee_GOP,Total_Loan_Repayment_GOP,Total_Contribution_Refund_GOP,Other_Disbursements_GOP,Net_Contribution_GOP,Net_Operating_Expenditure_GOP,Prct_Receipts_From_Ind_Contr_GOP,Prct_Receipts_From_Committee_GOP,Burn_Rate_GOP,Total_Receipts_Dem,Total_Disbursement_Dem,COH_Ending_Dem,COH_Beginning_Dem,Debt_Owed_By_Committee_Dem,Individual_Itemized_Contribution_Dem,Individual_Unitemized_Contribution_Dem,Individual_Contribution_Dem,Other_Committee_Contribution_Dem,Party_Committee_Contribution_Dem,Total_Contribution_Dem,Transfer_From_Other_Authorized_Committee_Dem,Total_Loan_Dem,Offset_To_Operating_Expenditure_Dem,Other_Receipts_Dem,Operating_Expenditure_Dem,Transfer_To_Other_Authorized_Committee_Dem,Total_Loan_Repayment_Dem,Total_Contribution_Refund_Dem,Other_Disbursements_Dem,Net_Contribution_Dem,Net_Operating_Expenditure_Dem,Prct_Receipts_From_Ind_Contr_Dem,Prct_Receipts_From_Committee_Dem,Burn_Rate_Dem,Prct_Total_Receipts_GOP,Prct_Total_Disbursement_GOP,Prct_COH_GOP,Prct_Individual_Contribution_GOP,Prct_Committee_Contribution_GOP,Total_Receipts_Diff_GOP,Total_Disbursement_Diff_GOP,COH_Adv_GOP,Individual_Contribution_Adv_GOP,Committee_Contribution_Adv_GOP,dccc_dem_support,dccc_dem_oppose,dccc_gop_support,dccc_gop_oppose,dccc_indicator,nrcc_dem_support,nrcc_dem_oppose,nrcc_gop_support,nrcc_gop_oppose,nrcc_indicator,hmp_dem_support,hmp_dem_oppose,hmp_gop_support,hmp_gop_oppose,hmp_indicator,clf_dem_support,clf_dem_oppose,clf_gop_support,clf_gop_oppose,clf_indicator,PVI,AdjPVI,President,President_Time,House,House_Time,CD_Time_Indicator,Midterm,GOP_Polling,Dem_Polling,Gap_Polling,AvgPollsterRating_Polling,NumberOfPolls,GOP_GenericBallot,Dem_GenericBallot,Gap_GenericBallot,Pres_Approval,Pres_Disapproval,Pres_NetApproval,winner
PA17r_2014,PA,17,PA17r,2014,42.8,49.0481773578258,84.4514620055632,6.15333535006235,8.4916588579903,5.84983958207593,47.0572186980417,40.5999683329747,21.1878788370894,25079,13.5218862687381,29555,46036,16481,78.75176908,74.6,55.525,5.624,32.473,9.31724196134695,"5",David J. Moylan,0,43.24,Matt Cartwright,1,56.76,92085.0,93599.61,379.84,0.0,0.0,37580.0,10130.0,47210.0,8500.0,0.0,92085.0,0.0,0.0,0.0,0.0,93599.61,0.0,0.0,0.0,0.0,92085.0,93599.61,51.26785035564967,9.230602161046859,50.40784478584413,1285726.94,878615.85,453073.8,45962.71,390000.0,890463.82,55300.34,945764.16,338840.0,200.0,1284804.16,0.0,0.0,922.78,0.0,707585.85,0.0,0.0,8900.0,162130.0,1275904.16,706663.07,73.55871068548973,26.35396284066351,40.59504132429964,6.683422993126334,9.627455420221358,0.0837660052745414,4.754403679547915,2.4471699199631485,-1193641.94,-785016.24,-452693.95999999996,-898554.16,-330340.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-4.042069803,-2.666146115245514,D,-6,R,4,1,1,NA,NA,NA,NA,0,45.32914078550149,43.953217097747,1.3759236877544865,41.015093528810425,53.50975387132419,-12.494660342513768,0
PA17r_2016,PA,17,PA17r,2016,42.8,49.0481773578258,84.4514620055632,6.15333535006235,8.4916588579903,5.84983958207593,47.0572186980417,40.5999683329747,21.1878788370894,25079,13.5218862687381,29555,46036,16481,78.75176908,74.6,55.525,5.624,32.473,9.31724196134695,"5",Matt Connolly,0,46.15,Matt Cartwright,1,53.75,30578.0,31056.78,-1878.78,0.0,0.0,20763.0,1835.0,22598.0,3000.0,0.0,30398.0,0.0,0.0,0.0,180.0,31056.78,0.0,0.0,0.0,0.0,30398.0,31056.78,73.90280593891033,9.810975210935966,50.38840083472351,969667.01,861672.0,561068.81,453073.8,415000.0,463922.86,42159.63,506082.49,436072.07,0.0,942154.56,0.0,25000.0,2294.16,218.29,643048.57,0.0,0.0,348.43,218275.0,941806.13,640754.41,52.191369282533394,44.971321649892985,47.05147410145541,3.0570509919364657,3.478859503106867,-0.3359823850936684,4.27441534678157,0.6832591287348339,-939089.01,-830615.22,-562947.5900000001,-483484.49,-433072.07,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-4.042069803,-5.319277240220007,D,-8,R,6,1,0,NA,NA,NA,NA,0,45.03020454385814,46.30741198107815,-1.2772074372200066,52.24266879869627,44.76620948716126,7.4764593115350095,0
PA18_2018,PA,18,PA18,2018,43.2314814814815,47.9034735225432,74.2730777233216,20.3127889772517,2.21573307749214,5.56689318549999,39.9266497689468,30.732532086336,35.2511237361048,27660.537037037,16.2367933109432,27417.7414959443,45993.4551597821,18575.7136638378,98.9949860973077,76.6132549826524,60.57,6.384,37.657,8.2917370766292,"1",NA,0,NA,Mike Doyle,1,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567039.46,580960.52,202606.62,216527.68,0.0,126052.0,3093.21,129145.21,427095.26,0.0,556240.47,0.0,0.0,8712.6,2086.39,399004.34,0.0,0.0,0.0,181956.18,556240.47,390291.74,22.775347944920803,75.32020081988651,50.6063179548139,0.0,0.0,0.0,0.0,0.0,-567039.46,-580960.52,-202606.62,-129145.21,-427095.26,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-12.72077088,-20.973170538174063,R,2,R,8,1,1,NA,NA,NA,NA,0,41.27666806954158,49.52906772771564,-8.252399658174063,43.78464103634852,52.66214948750293,-8.877508451154412,NA
PA18o_2008,PA,18,PA18o,2008,43.3,48.6239717812162,94.6452729824985,2.59382258164516,0.926183522963024,3.19447224538237,56.4343188728244,34.1902011521144,32.9434193030296,30965.60033,7.10733760457891,30717.63,53276.73,22559.1,84.05489701,78.4,60.494,6.473,36.167,11.8950093325915,"6",Tim Murphy,1,64.07,Steve O'Donnell,0,35.93,1825280.02,2073254.35,35585.59,283559.92,0.0,739174.0,103534.41,842708.41,954726.48,1007.32,1798442.21,0.0,0.0,1711.28,25126.53,2002554.35,0.0,0.0,12000.0,58700.0,1786442.21,2000843.07,46.16871936175579,52.30575416039452,53.18035326183362,552523.05,556307.67,15.38,0.0,141989.52,132908.0,29688.5,162596.5,32657.03,1930.0,197533.53,0.0,354989.52,0.0,0.0,343307.67,0.0,213000.0,0.0,0.0,197533.53,343307.67,29.428003048922573,5.910528076611464,50.170658150596694,76.76329646592642,78.84409396816585,99.9567989299168,83.82615081428379,96.69256882768885,1272756.97,1516946.6800000002,35570.21,680111.91,922069.45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,2.779900527,-6.240463016313635,R,8,D,-2,0,0,NA,NA,NA,NA,0,38.07490513227367,47.095268675587306,-9.020363543313636,25.046943621264738,69.52139374558267,-44.47445012431793,1
PA18o_2010,PA,18,PA18o,2010,43.3,48.6239717812162,94.6452729824985,2.59382258164516,0.926183522963024,3.19447224538237,56.4343188728244,34.1902011521144,32.9434193030296,30965.60033,7.10733760457891,30717.63,53276.73,22559.1,84.05489701,78.4,60.494,6.473,36.167,11.8950093325915,"6",Tim Murphy,1,67.33,Dan Connolly,0,32.67,1841765.88,1493261.89,384089.58,35585.59,0.0,676979.0,90960.53,767939.53,1037775.17,0.0,1805714.7,0.0,0.0,31833.54,4217.64,1187038.89,0.0,0.0,4600.0,301623.0,1801114.7,1155205.35,41.695827810644424,56.34674750299968,44.77509613060883,290928.57,249231.21,41697.36,0.0,50000.0,176623.58,25754.99,202378.57,38550.0,0.0,240928.57,0.0,50000.0,0.0,0.0,245406.36,0.0,0.0,0.0,3824.85,240928.57,245406.36,69.56297554413442,13.250675243067395,46.14027538296168,86.35863801305433,85.69686100909094,90.20698943936608,79.1430696799328,96.41836862367532,1550837.3099999998,1244030.68,342392.22000000003,565560.96,999225.17,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,15.05723753,19.994852037727114,D,-2,D,-4,0,1,NA,NA,NA,NA,0,47.87847907878235,42.940864571055236,4.937614507727112,45.90464416311781,48.30774678528369,-2.403102622165882,1
PA18r_2012,PA,18,PA18r,2012,44.9,48.9523619009516,94.3439390222483,2.3448738363814,1.3620125793467,3.6004343725888,54.452839155795,33.2200871613068,35.0766891149491,31130,8.12776621625583,30241,53096,22855,81.4222911,78.9,57.412,7.228,32.711,9.13910975962522,"6",Tim Murphy,1,63.96,Lawrence Maggi,0,36.04,2386295.47,2649101.97,121283.08,384089.58,0.0,1033626.08,83628.08,1117254.16,1243752.62,300.0,2361306.78,0.0,0.0,21611.48,3377.21,2536301.97,0.0,0.0,6300.0,106500.0,2355006.78,2514690.49,46.819606961748114,52.12064623330153,52.60959043582466,690205.26,678401.48,11803.78,0.0,56053.75,422496.93,48219.93,470716.86,90884.65,1550.0,563151.51,0.0,126053.75,0.0,1000.0,605651.48,0.0,70000.0,750.0,2000.0,562401.51,605651.48,68.19954690000478,13.167771280097169,49.568766554518064,77.56524959446376,79.61229822316187,91.1307697844851,70.35733939275542,93.19031080257486,1696090.2100000002,1970700.4900000002,109479.3,646537.2999999999,1152867.9700000002,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,6.088946758,4.21184373967703,D,-4,R,2,1,0,NA,NA,NA,NA,0,43.70986901745427,45.58697203577724,-1.8771030183229698,49.81547917153459,47.46680533638458,2.3486738351500094,1
PA18r_2014,PA,18,PA18r,2014,44.9,48.9523619009516,94.3439390222483,2.3448738363814,1.3620125793467,3.6004343725888,54.452839155795,33.2200871613068,35.0766891149491,31130,8.12776621625583,30241,53096,22855,81.4222911,78.9,57.412,7.228,32.711,9.13910975962522,"6",Tim Murphy,1,100.0,NA,0,0.0,1854010.24,1156372.43,818920.89,121283.08,0.0,666347.33,32331.33,698678.66,1151923.65,0.0,1850602.31,0.0,0.0,1457.02,1950.91,1070164.43,0.0,0.0,29200.0,57008.0,1821402.31,1068707.41,37.68472497757078,62.13146104306306,38.4128051733702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,1854010.24,1156372.43,818920.89,698678.66,1151923.65,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,9.968765486,11.344689173754487,D,-6,R,4,1,1,NA,NA,NA,NA,0,45.32914078550149,43.953217097747,1.3759236877544865,41.015093528810425,53.50975387132419,-12.494660342513768,1
PA18r_2016,PA,18,PA18r,2016,44.9,48.9523619009516,94.3439390222483,2.3448738363814,1.3620125793467,3.6004343725888,54.452839155795,33.2200871613068,35.0766891149491,31130,8.12776621625583,30241,53096,22855,81.4222911,78.9,57.412,7.228,32.711,9.13910975962522,"6",Tim Murphy,1,98.39,NA,0,0.0,1499654.48,1129959.96,1188615.41,818920.89,0.0,489987.3,16009.28,505996.58,986157.99,0.0,1492154.57,2813.65,0.0,853.97,3832.29,996059.96,0.0,0.0,13900.0,120000.0,1478254.57,995205.99,33.740877431980195,65.75901336953297,42.97055655048806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,100.0,100.0,1499654.48,1129959.96,1188615.41,505996.58,986157.99,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,9.968765486,8.691558048779994,D,-8,R,6,1,0,NA,NA,NA,NA,0,45.03020454385814,46.30741198107815,-1.2772074372200066,52.24266879869627,44.76620948716126,7.4764593115350095,1
PA19o_2008,PA,19,PA19o,2008,39.9,49.1956635775485,90.6522228761162,3.9965997515203,4.05632206456113,3.74449276068555,55.4333147021146,39.8327664517096,24.1123133349708,31179.91456,7.59943446902344,33825.75,53917.43,20091.68,71.31696239,80.7,44.488,10.801,11.469,11.9987615599947,"5",Todd Platts,1,66.65,Philip J. Jr. Avillo,0,33.35,214289.84,192500.82,50578.38,28789.36,0.0,158010.0,53301.98,211311.98,0.0,0.0,211311.98,0.0,0.0,1919.2,1058.66,190445.57,0.0,0.0,170.0,1885.25,211141.98,188526.37,98.6103587552261,0.0,47.32183870691623,64704.52,66031.84,6082.25,7409.57,0.0,25644.68,26256.25,51900.93,0.0,12800.0,64700.93,0.0,0.0,0.0,3.59,58622.27,0.0,7409.57,0.0,0.0,64700.93,58622.27,80.2122170135873,0.0,50.507632306727835,76.80794694200988,74.45899485194637,89.26547410432958,80.28176885396692,-1.0,149585.32,126468.98000000001,44496.13,159411.05000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,12.96534552,3.944981976686364,R,8,D,-2,0,0,NA,NA,NA,NA,0,38.07490513227367,47.095268675587306,-9.020363543313636,25.046943621264738,69.52139374558267,-44.47445012431793,1
PA19o_2010,PA,19,PA19o,2010,39.9,49.1956635775485,90.6522228761162,3.9965997515203,4.05632206456113,3.74449276068555,55.4333147021146,39.8327664517096,24.1123133349708,31179.91456,7.59943446902344,33825.75,53917.43,20091.68,71.31696239,80.7,44.488,10.801,11.469,11.9987615599947,"5",Todd Platts,1,71.91,Ryan S. Sanders,0,23.31,218610.5,250797.07,18391.81,50578.38,0.0,142734.44,75479.04,218213.48,0.0,0.0,218213.48,0.0,0.0,138.15,258.87,250797.07,0.0,0.0,0.0,0.0,218213.48,250658.92,99.81838932713663,0.0,53.428424684331354,30148.0,28498.37,0.0,0.0,0.0,26450.48,0.0,26450.48,697.52,0.0,27148.32,0.0,3000.0,0.0,0.0,28498.37,0.0,0.0,0.0,0.0,27148.0,28498.37,87.7354385033833,2.313652646941754,48.59357876710869,87.88061513475921,89.79633537876595,100.0,89.18905751382427,0.0,188462.5,222298.7,18391.81,191763.0,-697.52,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,9.011355583,13.948970090727112,D,-2,D,-4,0,1,NA,NA,NA,NA,0,47.87847907878235,42.940864571055236,4.937614507727112,45.90464416311781,48.30774678528369,-2.403102622165882,1
RI01_2012,RI,1,RI01,2012,39,48.6356563722761,71.3776907020611,9.311933205742,16.8044087994655,16.7536821069813,42.8980528223482,27.2013756610831,32.2464799829701,27253,15.6651103304054,30739,51207,20468,96.39638091,77.2,56.141,2.343,45.449,7.13151290946342,"6",Brendan P. Doherty,0,40.82,David N. Cicilline,1,52.95,1528835.97,1477749.18,57557.0,0.0,50000.0,988303.21,262946.64,1251249.85,207710.0,16700.0,1475659.85,0.0,50000.0,78.0,3098.12,1466947.18,52.0,0.0,10750.0,0.0,1464909.85,1466869.18,81.8433026533252,13.586153392243904,49.150418374147826,2405552.72,2426394.01,16720.92,37562.21,70000.0,1561479.62,157013.95,1718493.57,645731.39,14604.94,2378829.9,10875.99,0.0,15348.75,498.08,2398485.01,16250.0,0.0,4200.0,7459.0,2374629.9,2383136.26,71.43861598676583,26.843368870335958,50.21566142141637,38.858284995730806,37.85079358218929,77.48870727667119,42.13326449596107,24.337933739070237,-876716.7500000002,-948644.8299999998,40836.08,-467243.72,-438021.39,0.0,0.0,0.0,296148.79999999993,1,0.0,294837.0,0.0,0.0,1,0.0,0.0,0.0,102035.39,1,0.0,0.0,0.0,0.0,0,-14.61457083,-16.491673848322968,D,-4,R,2,1,0,43.16571024654045,39.50003699449287,3.6656732520475757,2.9800000000000004,5,43.70986901745427,45.58697203577724,-1.8771030183229698,49.81547917153459,47.46680533638458,2.3486738351500094,0
RI01_2014,RI,1,RI01,2014,39,48.6356563722761,71.3776907020611,9.311933205742,16.8044087994655,16.7536821069813,42.8980528223482,27.2013756610831,32.2464799829701,27253,15.6651103304054,30739,51207,20468,96.39638091,77.2,56.141,2.343,45.449,7.13151290946342,"6",Cormick Brendan Lynch,0,40.23,David N. Cicilline,1,59.49,18100.0,12852.6,5247.4,0.0,2052.1,12650.0,4565.0,17215.0,600.0,0.0,17815.0,0.0,250.0,35.0,0.0,12852.6,0.0,0.0,0.0,0.0,17815.0,12817.6,95.11049723756906,3.314917127071823,41.52349075683465,1388448.19,1282281.36,122887.75,16720.92,0.0,980042.0,42208.35,1022250.35,363400.0,6.6,1385656.95,0.0,0.0,2770.35,20.89,1155343.36,19500.0,70000.0,21675.0,15763.0,1363981.95,1152573.01,73.62538677082362,26.173104809910118,48.012400207276706,1.2868382419233002,0.9923761091092075,4.0952072869934595,1.656139860746681,0.16483516483516483,-1370348.19,-1269428.76,-117640.35,-1005035.35,-362800.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-14.66098511,-13.285061422245514,D,-6,R,4,1,1,NA,NA,NA,NA,0,45.32914078550149,43.953217097747,1.3759236877544865,41.015093528810425,53.50975387132419,-12.494660342513768,0
RI01_2016,RI,1,RI01,2016,39,48.6356563722761,71.3776907020611,9.311933205742,16.8044087994655,16.7536821069813,42.8980528223482,27.2013756610831,32.2464799829701,27253,15.6651103304054,30739,51207,20468,96.39638091,77.2,56.141,2.343,45.449,7.13151290946342,"6",Harold Russell Taub,0,35.09,David N. Cicilline,1,64.5,123025.09,100816.58,45828.95,-29.9,10427.0,82671.59,28001.09,110672.68,0.0,1000.0,112597.68,0.0,10427.41,0.0,0.0,100026.84,0.0,0.0,0.0,1089.74,112597.68,99726.84,89.9594383552168,0.0,45.039236885607586,1523477.59,913194.34,733171.0,122887.75,0.0,1018661.0,70714.94,1089375.94,426195.0,0.0,1515570.94,0.0,0.0,7734.09,172.56,708043.34,155000.0,0.0,10406.0,39745.0,1505164.94,700309.25,71.50587229839067,27.97514074361934,37.47711494341382,7.471903416519188,9.942356439317242,5.883049158090447,9.22234967446569,0.0,-1400452.5,-812377.76,-687342.05,-978703.26,-426195.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-14.66098511,-15.938192547220007,D,-8,R,6,1,0,NA,NA,NA,NA,0,45.03020454385814,46.30741198107815,-1.2772074372200066,52.24266879869627,44.76620948716126,7.4764593115350095,0
RI01_2018,RI,1,RI01,2018,39,48.6356563722761,71.3776907020611,9.311933205742,16.8044087994655,16.7536821069813,42.8980528223482,27.2013756610831,32.2464799829701,27253,15.6651103304054,30739,51207,20468,96.39638091,77.2,56.141,2.343,45.449,7.13151290946342,"6",Patrick Donovan,0,NA,David Cicilline,1,NA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1418388.9,1086466.88,1065093.02,733171.0,0.0,962499.86,54794.07,1017293.93,372725.0,0.0,1390018.93,16650.0,0.0,9551.1,2168.87,591050.88,0.0,0.0,6216.0,489200.0,1383802.93,581499.78,71.72179153404261,26.27805392442087,43.3744285269789,0.0,0.0,0.0,0.0,0.0,-1418388.9,-1086466.88,-1065093.02,-1017293.93,-372725.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-13.81904459,-22.071444248174064,R,2,R,8,1,1,NA,NA,NA,NA,0,41.27666806954158,49.52906772771564,-8.252399658174063,43.78464103634852,52.66214948750293,-8.877508451154412,NA
RI01o_2008,RI,1,RI01o,2008,39,48.0048486626609,81.1609701338217,6.49828168542534,9.95775604856577,13.3928864405373,46.1388556757408,27.9551002396367,30.2067913820166,29671.86053,12.0831270851191,33916.63,53479.82,19563.19,95.50058475,78.6,57.574,2.196,46.588,9.89877888886715,"6",Jonathan P. Scott,0,24.22,Patrick J. Kennedy,1,68.52,100.0,265.0,17.0,184.0,3855.0,100.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,0.0,0.0,100.0,265.0,100.0,0.0,72.6027397260274,1496422.16,1791875.58,260943.96,556397.38,0.0,975409.76,24798.18,1000207.94,459517.6,7.51,1459733.05,3222.78,0.0,6525.63,26940.7,1566085.58,0.0,0.0,24175.0,201615.0,1435558.05,1559559.95,66.83995778303631,30.707751614691404,54.492497993810005,0.006682159654755797,0.014786786424980122,0.0065143843738159155,0.009996921547978516,0.0,-1496322.16,-1791610.58,-260926.96,-1000107.94,-459517.6,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-15.5905978,-24.610961343313633,R,8,D,-2,0,0,NA,NA,NA,NA,0,38.07490513227367,47.095268675587306,-9.020363543313636,25.046943621264738,69.52139374558267,-44.47445012431793,0
RI01o_2010,RI,1,RI01o,2010,39,48.0048486626609,81.1609701338217,6.49828168542534,9.95775604856577,13.3928864405373,46.1388556757408,27.9551002396367,30.2067913820166,29671.86053,12.0831270851191,33916.63,53479.82,19563.19,95.50058475,78.6,57.574,2.196,46.588,9.89877888886715,"6",John J. II Loughlin,0,44.55,David N. Cicilline,0,50.61,812972.42,813017.42,0.0,0.0,8801.44,301274.88,391340.9,692615.78,103512.73,12000.0,808153.51,0.0,4818.91,0.0,0.0,813017.42,0.0,0.0,0.0,0.0,808153.51,813017.42,85.19548301527867,12.732625050183128,50.00138377248409,2054788.24,2015847.44,37562.21,0.0,120000.0,1530923.52,127803.5,1658727.02,270618.18,0.0,1929345.2,53796.54,70000.0,259.44,1387.06,1998847.44,0.0,0.0,15500.0,1500.0,1913845.2,1998588.0,80.72496171186964,13.170125014926112,49.52168649983435,28.348684440074578,28.740058653773943,0.0,29.456180527994473,27.66751616432869,-1241815.8199999998,-1202830.02,-37562.21,-966111.24,-167105.45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-17.48810052,-12.550486012272888,D,-2,D,-4,0,1,33.88015312046257,46.368422791138144,-12.488269670675571,2.3833333333333333,6,47.87847907878235,42.940864571055236,4.937614507727112,45.90464416311781,48.30774678528369,-2.403102622165882,0
RI02_2012,RI,2,RI02,2012,41.5,48.2337301556765,81.2546538335769,4.08414525082439,11.850580916623,10.5225896313169,46.155778269065,28.1703954092526,32.6694050265709,30537,11.725661063698,32917,53058,20141,84.47426246,79.2,53.48,2.644,43.21,7.85772504122676,"6",Michael G. Riley,0,35.12,James R. Langevin,1,55.72,1001713.87,999138.46,2575.41,0.0,873893.68,105989.02,24423.75,130412.77,1600.0,3250.0,135262.77,0.0,865200.0,801.1,450.0,997682.3,0.0,0.0,416.16,1040.0,134846.61,996881.2,13.018964187847374,0.15972624997196055,49.93564217705161,1103438.77,1131247.74,150118.12,177927.09,0.0,506063.62,52533.0,558596.62,526903.7,97.72,1085598.04,0.0,0.0,15660.56,2180.17,1069247.74,60000.0,0.0,0.0,2000.0,1085598.04,1053587.18,50.62325479102026,47.751059172952566,50.62221188241747,47.58390678977083,46.89940537541972,1.6866529970195856,18.92757513798179,0.3027414945250147,-101724.90000000002,-132109.28000000003,-147542.71,-428183.85,-525303.7,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-8.381384697,-10.25848771532297,D,-4,R,2,1,0,NA,NA,NA,NA,0,43.70986901745427,45.58697203577724,-1.8771030183229698,49.81547917153459,47.46680533638458,2.3486738351500094,0
RI02_2014,RI,2,RI02,2014,41.5,48.2337301556765,81.2546538335769,4.08414525082439,11.850580916623,10.5225896313169,46.155778269065,28.1703954092526,32.6694050265709,30537,11.725661063698,32917,53058,20141,84.47426246,79.2,53.48,2.644,43.21,7.85772504122676,"6",Rhue R. Reis,0,37.58,James R. Langevin,1,62.22,16245.0,13547.98,2697.02,0.0,1200.0,9615.0,5380.0,14995.0,50.0,0.0,15045.0,0.0,1200.0,0.0,0.0,13547.98,0.0,0.0,0.0,0.0,15045.0,13547.98,92.305324715297,0.3077870113881194,45.473732402733795,1122854.59,811117.49,461855.22,150118.12,38244.37,455980.9,34331.83,490312.73,568160.0,0.0,1058472.73,0.0,53625.0,8323.33,2433.53,744688.65,45000.0,15378.84,6050.0,0.0,1052422.73,736365.32,43.666627394736835,50.59960613421903,41.94049636952359,1.4261264021699804,1.6428455528761254,0.5805633398732509,2.967498636919724,0.008799563541648335,-1106609.59,-797569.51,-459158.19999999995,-475317.73,-568110.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,-8.159405063,-6.783481375245513,D,-6,R,4,1,1,NA,NA,NA,NA,0,45.32914078550149,43.953217097747,1.3759236877544865,41.015093528810425,53.50975387132419,-12.494660342513768,0
